causality_from,causality_to,weight
dscrdsb,occf14b,0.09409625759121618
dscrrlg,dngnapp,0.09409366893621322
eiscedm,emprm14,0.09408611434480584
stfdem,dscrgrp,0.09408523247623243
iorgact,dscrgrp,0.09406727397235014
pdwrk,pdjobev,0.09402932320831639
chldhhe,hincfel,0.0940109619249605
hswrkp,mnactp,0.09400975699893074
pdjobev,happy,0.09400723840095049
jbspv,dngnapp,0.09399440867750643
estsz,imueclt,0.09397838899770997
hincfel,trstprt,0.09397727519653806
happy,uemp5yr,0.093974668696997
imbgeco,dngnapp,0.09393594613799688
dscrdsb,occm14b,0.0939305176883467
trstep,jbspv,0.09392862583448533
dscrgnd,stfdem,0.09392540851480335
pplfair,crpdwk,0.09390940329678457
freehms,edulvlfb,0.0938890431037894
stfgov,occf14b,0.09388336083535555
happy,impcntr,0.09387167487363843
dscrdsb,uemp12m,0.09386957689871066
dsbld,imdfetn,0.09386336792929835
crmvct,uemplap,0.09386057873932119
rtrdp,dscrage,0.09385759377285555
emprm14,dscretn,0.09383618579978595
dsbldp,trstun,0.09380546432744954
lrscale,eiscedm,0.0937915323176494
edulvlmb,bctprd,0.0937715868416512
dscrrce,rtrdp,0.09375238176836789
uemp3m,happy,0.09372646516291405
pdwrk,emprf14,0.09371970578626616
uemplap,dsbld,0.09370698080828416
dsbldp,dscrdsb,0.09369573226185053
uempli,mainact,0.09369158005977037
mainact,dscrrce,0.0936846431443832
stfedu,tporgwk,0.09368373208483644
emprelp,imsmetn,0.09367719065483573
stfgov,trstplc,0.09364941733507065
facntr,dscrgrp,0.09364903969042385
mnactp,uempla,0.09364633142547481
freehms,edulvlb,0.09363085490545967
atncrse,dscrlng,0.09362572033582693
cmsrv,occf14b,0.09362172200821475
mbtru,dscroth,0.09359801874798393
eisced,pplhlp,0.09358850209959205
freehms,eiscedm,0.09356991945514401
eiscedp,rshpsts,0.09356787171380537
mainact,jbspv,0.09356167081105426
aesfdrk,trstplc,0.09355267649383052
edulvlmb,dvrcdeva,0.0935511782794792
edulvlfb,impcntr,0.09354963995163576
rtrd,dscrgrp,0.09353249318699891
uempla,polintr,0.09351386944324805
lrscale,marsts,0.09349530843703319
uemp5yr,dscrgrp,0.09348765462901258
bctprd,rtrdp,0.0934680666605997
dscroth,facntr,0.09345954315551502
trstplc,chldhhe,0.09345235534831331
jbspv,crpdwk,0.09343904150695209
rlgdnm,dngoth,0.09343053382564961
uemplip,dscroth,0.0934071307451735
dngoth,edctnp,0.09339828399504221
hlthhmp,trstun,0.09339623621027084
dscrage,happy,0.09338635699483122
uemp5yr,hswrk,0.09337419287671503
hlthhmp,eiscedm,0.09335613076896812
estsz,eiscedm,0.09335088402831523
stfdem,crpdwk,0.09334045475750159
edctnp,dngnapp,0.09333974015865755
rshpsts,sclact,0.09333940618904962
stflife,lrscale,0.09332833380888654
lvgptnea,crpdwkp,0.09331430916105629
crpdwkp,mocntr,0.09331200525483077
hincsrca,pplhlp,0.09330377531413156
eiscedm,mocntr,0.09330273031659145
emprm14,atncrse,0.09329911707729441
uempli,maritalb,0.09329610678817998
edctnp,hincsrca,0.09328587581766226
trstlgl,mnactic,0.0932849486294674
imsmetn,nacer2,0.09327142279349346
dsbld,rtrdp,0.09325299449693988
stfdem,pplfair,0.09324589852304103
dscrage,trstprt,0.09323572845772451
maritalb,mocntr,0.09323477915052142
rlgblg,wrkac6m,0.0932313948504526
health,uemplap,0.09322299640370156
uempli,stflife,0.09321620242923165
pplhlp,dsbldp,0.09320235115463145
dscroth,occf14b,0.09319428078796615
dvrcdeva,facntr,0.09318558609373884
dscretn,dscrrlg,0.09315489130518843
uempli,edctnp,0.09315176441702187
freehms,edulvlmb,0.09313683387222127
crmvct,dscretn,0.09312456376286338
rtrdp,happy,0.09311193177713177
dscrdsb,stflife,0.09310907125054188
dscrdsb,facntr,0.09309366695393281
eiscedp,edctnp,0.09309268907287738
pdwrk,dscretn,0.09306787640133939
trstplt,dsbldp,0.09306061740295632
lvgptnea,stflife,0.09305781944446115
polintr,rtrd,0.09305450261150808
pplhlp,rtrd,0.09304474681387165
impcntr,occm14b,0.09299978479662
edulvlpb,pplhlp,0.09299789135936523
imdfetn,trstun,0.09298706578126051
mainact,dscrage,0.09298384371074925
maritalb,uemp12m,0.09297924655156223
stfgov,rlgblg,0.09296978759290359
uemp12m,stfdem,0.09296832776741576
dscrage,maritalb,0.092961230020401
eiscedm,hincsrca,0.09293617255570655
dngothp,crpdwkp,0.09293485641314565
mnactic,stfhlth,0.09293409730674884
trstep,edctnp,0.09292158153473913
hlthhmp,stfeco,0.09291479108723175
clsprty,stflife,0.09289283067098837
stfhlth,wrkctra,0.09287160402435872
hincsrca,wrkac6m,0.09286498647655324
dngoth,rtrdp,0.09285177322245382
atncrse,impcntr,0.09284498302454386
mnactic,uemplap,0.09283719487771416
imwbcnt,mnactp,0.09283494594757978
marsts,ctzcntr,0.09281833630366113
hlthhmp,wkdcorga,0.09281030892342787
occm14b,hlthhmp,0.0927979352680913
emprm14,freehms,0.09278667825581027
uempla,dvrcdeva,0.09276848919989195
dscrdsb,stfedu,0.09276488689535907
stfedu,trstlgl,0.0927610654187245
edctn,domicil,0.09274832052419836
atncrse,dsbldp,0.09274350504258386
wkdcorga,tporgwk,0.09273472159729654
mocntr,imdfetn,0.09272372836186503
stfdem,hincsrca,0.0927225378579114
occf14b,edulvlmb,0.0927124127040748
uemp12m,dscrntn,0.0927120466816779
stfhlth,uempla,0.09270972401783434
rlgdnm,dsbldp,0.09270934827283075
eiscedp,uemplip,0.0926997897975333
domicil,atncrse,0.09267870671105377
imueclt,dngnapp,0.09267507098287114
rtrd,dngnapp,0.09266036456464766
health,dscrntn,0.09265188425166018
ctzcntr,mnactp,0.09264568668044766
lvgptnea,domicil,0.09263323203215237
health,clsprty,0.09262956597039412
aesfdrk,imueclt,0.0925898886282101
stfgov,pplhlp,0.09258870708938857
pdwrk,mbtru,0.09258518396897712
uemplip,dscrntn,0.09258489221261927
clsprty,edulvlfb,0.09255200781806598
imueclt,aesfdrk,0.09254765323437894
emprelp,dscrntn,0.09254739505830122
happy,imsmetn,0.09254397605605255
lrscale,freehms,0.09253069320119009
occm14b,crpdwkp,0.09252047705147509
emprm14,chldhhe,0.09249458906623746
dscrdsb,dscrgnd,0.0924864189339249
uempli,imsmetn,0.09248192078399362
emplrel,trstun,0.09247364746064494
hswrk,edctnp,0.09246187220540114
stfgov,dscroth,0.09245951448880893
emplrel,stfhlth,0.09245331718484953
stfdem,mbtru,0.09245298784614894
dngoth,pdjobev,0.09241235792451177
pplhlp,maritalb,0.09238613026809407
eiscedf,dsbldp,0.09237700370863336
mnactic,rtrd,0.09237146798618111
emplrel,dscrage,0.09235957316618651
crmvct,rlgdnm,0.09234459074978285
imueclt,hlthhmp,0.0923311301705163
trstlgl,atncrse,0.09232691922898867
wkdcorga,crpdwk,0.0923190549735105
pplfair,dngnapp,0.09231855794178588
trstun,uempla,0.09229597627574698
marsts,edctn,0.09227741235881887
crpdwkp,wrkac6m,0.09226248629487627
stfgov,trstplt,0.09225891517868745
trstlgl,occf14b,0.09223803400037019
trstprt,clsprty,0.09222115336230699
wrkac6m,stfgov,0.09220810521338607
dscrsex,dngoth,0.09219151510102935
dsbldp,lrscale,0.09218968253473747
occf14b,eiscedf,0.09217291964682606
eiscedm,sclmeet,0.09216977504226276
rlgblg,edulvlfb,0.09216058292325607
dngnapp,stflife,0.09214902205862227
uempla,jbspv,0.0921478293142555
dscrgnd,hinctnta,0.09214357536797303
imwbcnt,hlthhmp,0.0921404414291417
wrkac6m,dscretn,0.09213343240865438
rlgblg,crpdwk,0.0921307192676557
aesfdrk,pplhlp,0.09212786580124319
uemplip,edctnp,0.0921078532185039
edulvlfb,crpdwk,0.09210103780680046
trstlgl,marsts,0.09209958534507795
dngnapp,pplfair,0.09209616769639038
pplhlp,pdjobev,0.09209215222007723
uemp3m,imueclt,0.09207961322423028
edulvlmb,eiscedm,0.09207342479282955
dscroth,marsts,0.09205800425856207
pdjobev,hinctnta,0.09203552755582825
stfgov,pdjobev,0.09203462206690421
emprelp,mnactic,0.09203119249587927
hswrkp,occf14b,0.09200639045241316
hswrkp,stflife,0.09200558166098577
occm14b,crmvct,0.09200310822435054
pplfair,dvrcdeva,0.09198563176838495
mnactp,hswrk,0.09197733241782849
dscrage,bctprd,0.09197618536815702
uemp12m,uemplap,0.09196491113139936
trstprt,emprf14,0.09196200535313281
lvgptnea,sclmeet,0.09193672055261329
stfedu,edulvlfb,0.09192289778052783
stfedu,stfdem,0.091907728916469
occf14b,mainact,0.09190699376949957
dscrgrp,health,0.09190205126359856
hinctnta,hswrkp,0.09188847729788129
freehms,imsmetn,0.0918581273825099
emprelp,maritalb,0.09184730803028715
dngnapp,sclmeet,0.09182736807686998
sclmeet,stfhlth,0.09181633012589438
hlthhmp,edulvlpb,0.09180907814508144
emplrel,rlgdnm,0.09180835339126764
trstplc,marsts,0.09180253414045456
bctprd,hswrkp,0.09178047280828255
pdjobev,trstep,0.09176918122862263
rlgdnm,pdwrk,0.09175916910470766
pplhlp,dscrlng,0.09174945613322673
marsts,imwbcnt,0.09174025366396046
uempli,dscrrlg,0.09171037552626371
mnactp,health,0.09170263618155897
edulvlpb,rtrd,0.09170059892634519
dscrrce,uemp3m,0.09168757993198137
stfedu,imueclt,0.09167566585461102
rtrdp,dscrntn,0.09164114830672777
freehms,trstprl,0.09161802826585407
pdwrkp,pplfair,0.09161347889699084
trstlgl,imwbcnt,0.0915891370633947
lrscale,stfedu,0.09157430744324045
emprm14,dscrgrp,0.09156969339694115
edulvlpb,hinctnta,0.09155393159613733
trstprt,wrkctra,0.09153350417120806
imwbcnt,mocntr,0.09153338190995557
marsts,dscrgnd,0.09153315335515101
impcntr,edulvlfb,0.09152706700101015
edulvlmb,hinctnta,0.09152492730394349
impcntr,maritalb,0.0915226240200129
tporgwk,imbgeco,0.09151216439178042
pdjobev,crpdwk,0.09150412363390413
trstplt,imueclt,0.09149999261788745
facntr,mnactic,0.09149779975349207
facntr,dvrcdeva,0.09149754010171551
uemplip,domicil,0.09149746009040198
crmvct,ctzcntr,0.0914959356747067
uemplap,imdfetn,0.09149283955883847
pdwrkp,edctn,0.09147452940966125
sclmeet,emprf14,0.09147112740543446
iorgact,wkdcorga,0.09145206987109138
polintr,mainact,0.09144609351537061
polintr,trstprt,0.09140119859724817
emprf14,dscretn,0.09139944097020916
stfdem,trstlgl,0.09139027861119126
eiscedm,edctn,0.09135476045301633
trstprt,wrkac6m,0.09132288124738067
emplrel,rtrdp,0.09131165118651631
stfdem,dscrrce,0.09129248220106875
polintr,estsz,0.09128867025732176
uemplip,crpdwkp,0.09127268204984051
hincsrca,dscrrlg,0.0912589365159179
estsz,dscretn,0.09125167534641622
dngnapp,jbspv,0.0912484399025344
aesfdrk,dscroth,0.09124049787420158
cmsrv,eiscedm,0.09123896587943259
hincsrca,crmvct,0.09122125258011421
rtrdp,stfeco,0.09121776193219579
chldhhe,dscroth,0.09121755333648024
rlgblg,uemp12m,0.09121005030424259
wrkctra,health,0.0912062760237822
eisced,hincfel,0.09120190447042512
dscrdsb,wrkctra,0.09119553786160002
rtrd,dscrrlg,0.09119210835391695
jbspv,edulvlpb,0.09117447708993535
hlthhmp,trstlgl,0.09116150855260273
chldhhe,uempli,0.09115343024322914
imdfetn,ctzcntr,0.09115189025910003
mainact,mbtru,0.09113334522823247
stfeco,hincsrca,0.09111766570202874
aesfdrk,rtrdp,0.09111129039950605
dsbldp,freehms,0.09110980872482913
sclact,wrkctra,0.09107221944247898
atncrse,pdwrkp,0.0910695504188174
aesfdrk,rlgdnm,0.09106792054256391
hswrkp,hswrk,0.09105274756362722
ctzcntr,trstlgl,0.09102111369144322
pdwrk,dscrrlg,0.09101896764283178
pplfair,dscrdsb,0.09101573768283067
uemp12m,hlthhmp,0.09101174892164496
imueclt,imdfetn,0.09100985709113654
eiscedm,clsprty,0.09100149120252618
dsbldp,stfhlth,0.09099885401782383
trstep,mnactp,0.09099415962974387
impcntr,crpdwkp,0.09098811320040068
trstprt,estsz,0.09096348560722735
dscrntn,crpdwk,0.09096064057874263
dscrsex,dscrntn,0.09095448577243079
wrkctra,hincsrca,0.09094601542906686
hlthhmp,freehms,0.09093348466916933
imsmetn,dsbld,0.09093191884690399
jbspv,dngoth,0.09090232429410389
njbspv,rtrd,0.09090105602569248
wkhct,rtrd,0.09090105602569248
wkhtot,rtrd,0.09090105602569248
wkhtotp,rtrd,0.09090105602569248
mainact,pplfair,0.09090047168461828
eiscedf,dscrrce,0.09089702732956566
imwbcnt,ctzcntr,0.09089079006396081
trstep,freehms,0.09089034698297557
occf14b,emprm14,0.09088869352888454
estsz,iorgact,0.09088218027290945
stfedu,lrscale,0.09087538755881708
pdwrkp,maritalb,0.09086085824112844
dscrrlg,mbtru,0.09086083123608782
polintr,dscrrlg,0.09085185274806937
occm14b,edulvlb,0.09083556832430431
marsts,dscrntn,0.09082087850197318
dscroth,imbgeco,0.090791355776499
dvrcdeva,trstprl,0.09078745304132968
freehms,rlgblg,0.09077812461885822
pplhlp,dsbld,0.09077014386215226
stfhlth,polintr,0.09076540505917594
eiscedf,dscretn,0.09076064773172371
eiscedf,wkdcorga,0.09071794891679952
uemplap,rshpsts,0.09071275078023906
estsz,stfhlth,0.09069666091313192
polintr,wrkctra,0.0906812583830573
occm14b,dscroth,0.09064533770750502
crpdwkp,trstep,0.09064503035133922
tporgwk,mnactp,0.0906406286685468
stfeco,eiscedp,0.09063354886263181
freehms,stfeco,0.09061220735823491
chldhhe,pplfair,0.09061018672230706
trstun,uemplip,0.09060594190014744
jbspv,mnactic,0.09058066153881562
eiscedf,facntr,0.09056938247861251
crpdwk,edctnp,0.09055782348185051
dscrrlg,uempli,0.09052349419713829
emprelp,pdjobev,0.09051695159526901
trstprl,rtrdp,0.09051158838408806
dscrrce,polintr,0.09051130374027173
dscrrlg,sclact,0.0905055544465823
trstprl,eiscedp,0.09050294834842454
imwbcnt,imueclt,0.0904965380350137
crpdwkp,edctn,0.09049626715955525
lvgptnea,imueclt,0.09049465650632528
lrscale,wrkac6m,0.09048828063437907
nacer2,dvrcdeva,0.09048597678744666
uemp3m,health,0.0904491001792111
dscrgnd,rtrdp,0.09043785944306998
mocntr,edulvlmb,0.09043661114228467
hinctnta,bctprd,0.09043225909787737
crmvct,emprelp,0.09043175335264261
rshpsts,uemp5yr,0.09042245663286377
trstprt,dscretn,0.09039716613322624
ctzcntr,eiscedp,0.09039473000345068
aesfdrk,rtrd,0.09039370197779999
wrkctra,imbgeco,0.09037645884444995
dscrgrp,dngnapp,0.09037419123782284
emprm14,jbspv,0.09036137262048902
pdwrkp,hincfel,0.09035676367493903
marsts,hincfel,0.0903473873520721
stflife,stfgov,0.09034663886403534
maritalb,dsbldp,0.09033728286034838
imdfetn,edctnp,0.09032750933107439
dngnapp,trstplc,0.09032432610937767
edulvlmb,wrkctra,0.09032146567252372
sclmeet,dsbld,0.09032095806915307
dsbld,rlgblg,0.09030714472295398
pplhlp,wrkctra,0.09030692939117713
occf14b,uempla,0.09030484956260831
emprf14,hincsrca,0.0902896960725014
aesfdrk,atncrse,0.09027414700650117
impcntr,eiscedm,0.09027172395861341
impcntr,estsz,0.09026352869270987
atncrse,dscroth,0.09022321152064483
lvgptnea,eiscedp,0.09020789103823858
rtrdp,hincsrca,0.09019761508940244
eisced,imdfetn,0.09018775466609305
pdjobev,trstprl,0.09018278651607829
emprm14,impcntr,0.09017500390776124
hinctnta,eiscedf,0.09017371150514902
edctnp,trstlgl,0.09017366784727343
dscrlng,occf14b,0.09017345536749771
freehms,tporgwk,0.09017278049868585
occf14b,edctnp,0.0901634122607686
domicil,mnactic,0.09014097607464008
emplrel,eisced,0.09011885817840853
stflife,edulvlmb,0.09011580934186161
clsprty,rtrd,0.0901044615065539
pdwrkp,hswrk,0.09008204043899509
imueclt,wrkctra,0.09006864707481355
iorgact,hinctnta,0.09006162373816298
rlgdnm,trstprl,0.09005792805877286
nacer2,hincfel,0.09005573526305126
dscrgrp,imsmetn,0.09004430342416837
dvrcdeva,lvgptnea,0.09003896923912337
uempli,hswrk,0.09003492822144306
uempla,happy,0.09002291312754314
trstun,edulvlb,0.09001546677399735
imbgeco,trstun,0.0899922276317677
rtrd,eisced,0.0899807316765813
edulvlmb,estsz,0.08997000586066388
rtrd,mocntr,0.08996101272020621
health,trstprl,0.08994728169930308
dscrlng,hswrk,0.08992403037231768
crpdwk,dscrdsb,0.08992356043337474
stfdem,wrkctra,0.08992096606401745
sclact,estsz,0.08991919019553123
crpdwkp,stfeco,0.08989413189664107
uempli,wkdcorga,0.0898859197422936
trstplt,nacer2,0.08984272911576455
eiscedp,wrkac6m,0.08983277511947507
uemplip,lrscale,0.08981260763460353
stfedu,trstplt,0.08980055364851185
happy,dscroth,0.089776107085658
tporgwk,lvgptnea,0.089769802542155
edctn,emprelp,0.08975134920553202
imsmetn,pplhlp,0.08974848118466552
occf14b,mnactic,0.08973854331526399
uemp12m,pdjobev,0.08973072836061796
dsbld,uemp3m,0.08972727111888375
hinctnta,clsprty,0.08972581607413405
dngnapp,health,0.08968041567591825
hincsrca,edulvlb,0.08965441894811996
mnactp,dngnapp,0.08964798929671806
tporgwk,atncrse,0.08963138349295603
imdfetn,uempla,0.0896277996977036
rtrdp,dsbldp,0.08962086946926687
stfhlth,mnactp,0.08961286477986134
dngnapp,wrkac6m,0.08961217963358023
imueclt,facntr,0.08959782248286695
freehms,wrkac6m,0.0895944225345917
stfdem,marsts,0.08959422221247901
stflife,estsz,0.08959052650642638
imwbcnt,hswrk,0.08958023378846229
maritalb,trstprl,0.08957746389502252
nacer2,dngothp,0.08957540451114299
crpdwk,maritalb,0.08956014809256396
dscrrce,stfhlth,0.08955407067400098
jbspv,trstplt,0.08954676598777948
estsz,sclact,0.08954181439389332
iorgact,dsbldp,0.08953397898351892
eiscedp,jbspv,0.08953178585662491
lrscale,dscrgrp,0.08951087084308076
rtrdp,impcntr,0.08950646435458527
rlgdnm,uemplip,0.0895054181437244
pdwrkp,dscrrce,0.08949138658859293
eiscedm,dscrgrp,0.08949047221953717
eiscedp,dngoth,0.0894564395910484
estsz,emplrel,0.08944710413307719
trstlgl,dscrgnd,0.08939530527649789
facntr,uempli,0.0893752635966244
uemplap,stfhlth,0.08937039337840026
dngnapp,uempli,0.08936537481499986
dscrrlg,uemp3m,0.08936410957061341
tporgwk,uempli,0.08933087481641372
mbtru,eiscedf,0.08930909811081077
rlgdnm,emprelp,0.0893034169215278
eiscedf,dngoth,0.08929016419927606
ctzcntr,mnactic,0.08927140361426053
pplhlp,jbspv,0.08926894913334685
mocntr,edctnp,0.08924147770935831
lvgptnea,edulvlfb,0.08923520565410085
rtrdp,estsz,0.08922622252572857
occf14b,uemplap,0.0892207662212492
stflife,occm14b,0.08921718835097608
health,dsbld,0.08921204741423683
dsbldp,mainact,0.0892082878035809
sclact,dscrdsb,0.0891999690266767
dsbld,dscrsex,0.08919697953312877
freehms,dscrrlg,0.08918824153133703
dscrntn,impcntr,0.08917806044739335
uemplip,dsbldp,0.08917097106521579
uemp5yr,uemp12m,0.08915476241810243
ctzcntr,pplhlp,0.08914892377888478
jbspv,uemplip,0.08912439888472254
mocntr,dscretn,0.08911688183551664
imsmetn,rtrdp,0.08908830216700583
hincfel,dscrgrp,0.08906793371436106
maritalb,edulvlmb,0.0890556497759194
edulvlfb,aesfdrk,0.0890291483541831
dscrrlg,rlgdnm,0.08902762731152553
mbtru,health,0.08902626284136256
emprelp,emplrel,0.08901567942005643
pdwrkp,tporgwk,0.08897623913630144
emplrel,dscrlng,0.08896878913859722
dscrage,imbgeco,0.088936036768579
domicil,dscrage,0.08893335277402627
eiscedp,sclact,0.08892515001095466
health,dscrlng,0.08891084386879974
sclact,imueclt,0.08890017231802771
aesfdrk,dsbld,0.08888362077251766
imwbcnt,emprf14,0.08887767782988867
stflife,mnactp,0.08887733716352908
emprf14,rtrd,0.08884745934901023
edulvlb,mainact,0.08882497132553809
eiscedp,trstlgl,0.0888228659908128
atncrse,wkdcorga,0.0888143940475018
hincfel,dscrage,0.08881255851133966
imbgeco,wrkctra,0.08880921099044463
happy,nacer2,0.08880837827007823
chldhhe,dscrgrp,0.08878294073108103
pplhlp,atncrse,0.08875830295201073
stfhlth,occm14b,0.08874686140836062
trstprt,hswrkp,0.08874529954586526
stfedu,dvrcdeva,0.08873733918461821
crmvct,wrkac6m,0.08873145730288637
edulvlpb,stfeco,0.08872520402573267
emplrel,imwbcnt,0.08872180126419604
polintr,uemplip,0.08871101656156982
dngothp,emprelp,0.08869522292771911
edulvlmb,trstprl,0.08868184814879389
dngoth,dngnapp,0.08868010036993373
eiscedm,crpdwkp,0.0886357503804484
domicil,maritalb,0.08863276295400521
occf14b,trstep,0.0886306892395858
sclact,trstep,0.0886195364084161
eiscedm,hswrkp,0.0886181962966483
jbspv,hincsrca,0.08861445880821188
crpdwk,domicil,0.08857581087917057
edulvlfb,dngothp,0.0885522128694404
wkdcorga,uemplap,0.08854961422156227
crpdwk,clsprty,0.08853737394731201
emprm14,uemplip,0.08851613220851026
emprm14,rtrdp,0.08851465189506952
hlthhmp,occm14b,0.08849633597036025
rlgdnm,emprm14,0.08849288439784511
imbgeco,tporgwk,0.08845771769312621
happy,emprf14,0.0884416117735713
trstun,facntr,0.08843226972324911
uemplap,lvgptnea,0.08841725759719518
dscrrlg,facntr,0.08838123626132902
occm14b,eiscedm,0.08837950588116207
eisced,wrkac6m,0.0883742954780416
jbspv,hswrk,0.08833668317807478
eisced,uempla,0.08833171723783517
emplrel,eiscedm,0.08831472474266158
dscrgrp,stflife,0.08831154100783203
uemplip,uemp12m,0.08830970884356851
dngnapp,dscrgnd,0.08830337512340403
happy,dscrgrp,0.08829885322250655
trstplc,pdwrk,0.0882788841125301
crpdwk,sclact,0.08827874605535223
rlgblg,sclact,0.08827583717083137
pplhlp,impcntr,0.08824438334067439
edctn,occf14b,0.08823851121273922
happy,eiscedp,0.08819498041676528
trstprl,edulvlmb,0.08819294560371124
imsmetn,imbgeco,0.08817533665721539
dngoth,trstplt,0.08812609328648512
occf14b,nacer2,0.08810806659657369
imbgeco,occf14b,0.08810799657327639
dscrage,hinctnta,0.08808662731895467
uempli,dscrsex,0.08808254786019426
ctzcntr,dsbldp,0.08808201302664478
trstplt,wkdcorga,0.08806283298092916
crpdwkp,estsz,0.08805844758576588
nacer2,dscrsex,0.0880269624606695
eiscedf,trstun,0.08802403021800151
edulvlfb,wrkctra,0.08802329095536245
crpdwk,bctprd,0.08800433892989186
rtrdp,emprelp,0.08800159627739879
hlthhmp,chldhhe,0.08799909491731034
hswrkp,crpdwkp,0.08798755639451084
dscrgrp,edulvlb,0.08796520266389729
njbspv,stflife,0.08796430360600854
wkhct,stflife,0.08796430360600854
wkhtot,stflife,0.08796430360600854
wkhtotp,stflife,0.08796430360600854
njbspv,dscrage,0.08796315172126516
